2263-02-23 21:00:00;5.1
2263-06-13 21:00:00;6.3
2268-04-27 21:00:00;2.2
2268-10-04 21:00:00;4.5
2269-04-22 21:00:00;4.5
2269-09-19 21:00:00;4.2
2270-09-14 21:00:00;5.1
2271-04-02 21:00:00;2.1
2271-04-22 21:00:00;3.2
2272-06-05 21:00:00;5.1
2272-10-13 21:00:00;5.1
2272-12-12 21:00:00;4.8
2273-11-27 21:00:00;4.0
2273-12-07 21:00:00;3.7
2274-09-03 21:00:00;2.1
2275-03-22 21:00:00;2.1
2275-05-31 21:00:00;2.1
2275-07-10 21:00:00;5.1
2275-08-09 21:00:00;10.3
2275-08-19 21:00:00;19.9
2275-08-29 21:00:00;22.0
2275-09-08 21:00:00;18.8
2275-10-18 21:00:00;20.8
2275-11-07 21:00:00;20.8
2275-11-17 21:00:00;19.9
2275-11-27 21:00:00;19.9
2276-02-05 21:00:00;22.9
2276-03-26 21:00:00;16.7
2276-07-24 21:00:00;15.6
2276-08-13 21:00:00;10.7
2276-10-02 21:00:00;10.5
2276-10-22 21:00:00;10.5
2276-12-31 21:00:00;10.5
2277-09-17 21:00:00;10.5
2278-09-02 21:00:00;10.5
2279-02-19 21:00:00;10.3
2279-03-01 21:00:00;9.9
2279-03-31 21:00:00;9.9
2279-04-20 21:00:00;10.2
2279-06-09 21:00:00;9.4
2279-08-18 21:00:00;9.4
2282-02-23 21:00:00;21.1
2283-07-08 21:00:00;5.3
2284-11-19 21:00:00;5.3
2284-11-29 21:00:00;10.5
2001-09-25 21:00:00;4.2
2001-09-26 21:00:00;4.2
2001-09-27 21:00:00;4.2
2001-10-10 21:00:00;4.2
2001-11-05 21:00:00;3.1
2001-11-11 21:00:00;3.2
2001-11-18 21:00:00;3.2
2001-12-09 21:00:00;3.2
2001-12-17 21:00:00;3.7
2002-02-03 21:00:00;5.1
2002-03-07 21:00:00;4.8
2002-04-08 21:00:00;5.1
2002-05-27 21:00:00;5.1
2002-06-10 21:00:00;3.1
2002-10-03 21:00:00;3.7
2002-10-21 21:00:00;3.5
2002-11-12 21:00:00;3.5
2003-01-14 21:00:00;8.1
2003-02-05 21:00:00;7.3
2003-03-27 21:00:00;7.2
2003-05-29 21:00:00;7.3
2003-07-14 21:00:00;5.1
2003-07-15 21:00:00;5.1
2003-08-11 21:00:00;5.1
2003-08-20 21:00:00;3.2
2003-08-21 21:00:00;3.7
2003-09-04 21:00:00;3.9
2003-10-05 21:00:00;3.9
2003-10-07 21:00:00;3.9
2003-10-15 21:00:00;5.1
2003-10-21 21:00:00;4.1
2003-10-22 21:00:00;4.6
2003-10-26 21:00:00;4.6
2003-10-30 21:00:00;5.1
2003-11-04 21:00:00;5.8
2003-11-05 21:00:00;6.3
2003-11-10 21:00:00;5.4
2003-11-20 21:00:00;4.2
2003-12-03 21:00:00;4.2
2003-12-07 21:00:00;4.2
2003-12-09 21:00:00;5.1
2003-12-18 21:00:00;4.9
2004-01-11 21:00:00;4.8
2004-03-01 21:00:00;4.9
2004-03-30 21:00:00;4.1
2004-04-01 21:00:00;4.1
2004-04-04 21:00:00;3.9
2004-06-29 21:00:00;1.5
2004-08-03 21:00:00;1.5
2004-09-27 21:00:00;4.5
2004-09-30 21:00:00;4.8
2004-10-04 21:00:00;3.9
2004-12-14 21:00:00;4.6
2004-12-26 21:00:00;4.5
2005-01-10 21:00:00;4.5
2005-03-16 21:00:00;4.2
2005-04-06 21:00:00;3.6
2005-04-17 21:00:00;2.2
